-0.27344,-0.0625,1.125,,,,,,,,
-0.20313,-0.05469,1.27344,,,,,,,,
0.14063,0.38281,1.25,,,,,,,,
-0.10156,-0.22656,1.07813,,,,,,,,
0,-0.35156,1.32031,,,,,,,,
0.09375,-0.15625,1.35156,,,,,,,,
-0.0625,0.14844,0.92969,,,,,,,,
-0.15625,0.55469,0.92188,,,,,,,,
0,1.44531,1.63281,,,,,,,,
-0.89063,-0.03125,1.00781,,,,,,,,
0.85938,-0.79688,0.57031,,,,,,,,
0.0625,-0.125,1.95313,,,,,,,,
-0.01563,0.30469,1,,,,,,,,
0.15625,0.14844,1.39844,,,,,,,,
0.125,-0.57031,1.14063,,,,,,,,
-0.33594,-0.03906,1.9375,,,,,,,,
0.28125,0.30469,1.36719,,,,,,,,
0.15625,0.17188,1.24219,,,,,,,,
-0.3125,0.16406,1.26563,,,,,,,,
0,-0.35938,1.19531,,,,,,,,
0.09375,0.20313,1.40625,,,,,,,,
0.02344,-0.19531,1.24219,,,,,,,,
-0.0625,-0.4375,1.07813,,,,,,,,
0.0625,0.17969,1.47656,,,,,,,,
0.14844,0.03906,1.27344,,,,,,,,
0.04688,-0.04688,1.97656,,,,,,,,
0.03125,0.17188,1.21094,,,,,,,,
0,-0.05469,1.24219,,,,,,,,
0.07031,-0.19531,1.01563,,,,,,,,
0.10938,0.30469,1.16406,,,,,,,,
0.13281,0.00781,1.21875,,,,,,,,
-0.01563,-0.17188,1.19531,,,,,,,,
0.125,0.34375,1.25,,,,,,,,
0.08594,-0.24219,1.125,,,,,,,,
-0.04688,-0.23438,1.23438,,,,,,,,
0.125,0.27344,1.32031,,,,,,,,
0.10156,-0.0625,1.07813,,,,,,,,
0.05469,-0.10938,1.17969,,,,,,,,
0.07813,0.125,1.32813,,,,,,,,
0.07813,-0.23438,1.17188,,,,,,,,
0.15625,0.00781,1.24219,,,,,,,,
0.15625,0.14844,1.21094,,,,,,,,
0.04688,-0.30469,1.09375,,,,,,,,
0.11719,-0.03125,1.24219,,,,,,,,
0.3125,-0.04688,1.22656,,,,,,,,
-0.00781,-0.14063,1.11719,,,,,,,,
0.11719,0.27344,1.27344,,,,,,,,
0.10938,-0.07031,1.5,,,,,,,,
0.08594,-0.07031,1.3125,,,,,,,,
0.14063,0.14844,1.35938,,,,,,,,
0.03906,-0.11719,1.17188,,,,,,,,
0.08594,-0.14063,1.11719,,,,,,,,
0.0625,0.22656,1.25,,,,,,,,
-1,0.125,1.19531,,,,,,,,
0.07813,-0.01563,1.10938,,,,,,,,
-0.05469,-0.0625,1.21875,,,,,,,,
-0.0625,-0.03906,1.22656,,,,,,,,
0.11719,0.08594,1.25781,,,,,,,,
-0.125,0.0625,1.30469,,,,,,,,
-0.03125,0.21094,1.27344,,,,,,,,
-0.04688,-0.26563,1.16406,,,,,,,,
-0.0625,-0.17969,1.16406,,,,,,,,
0.21875,0.04688,1.25,,,,,,,,
0.00781,0,0.98438,,,,,,,,
-0.30469,3.125,1.42188,,,,,,,,
0.0625,-0.78125,1.98438,,,,,,,,
-0.25781,0.73438,1,,,,,,,,
0.29688,-0.33594,1,,,,,,,,
0.19531,0.33594,1.26563,,,,,,,,
-0.14844,0.73438,1.44531,,,,,,,,
0.03906,-0.38281,0.85938,,,,,,,,
0.14844,0.00781,1.32813,,,,,,,,
0.07813,0.27344,1.32031,,,,,,,,
0.97656,-0.28906,0.89844,,,,,,,,
0.0625,0.23438,1.28125,,,,,,,,
0.0625,0.32813,1.33594,,,,,,,,
0.03125,-0.3125,0.97656,,,,,,,,
0.10156,-0.09375,1.28125,,,,,,,,
0.11719,0.10156,1.29688,,,,,,,,
0,-0.17969,1.96875,,,,,,,,
-0.03125,0.74219,1.97656,,,,,,,,
-0.125,-0.21875,0.88281,,,,,,,,
0.04688,-0.21094,0.95313,,,,,,,,
-0.03906,0.04688,1.27344,,,,,,,,
0,0.17188,1.25,,,,,,,,
-0.04688,-0.0625,1.03125,,,,,,,,
0.08594,0.32813,1.25,,,,,,,,
0.10156,0.14063,1.27344,,,,,,,,
0,-0.23438,1.04688,,,,,,,,
0.21875,0.13281,1.20313,,,,,,,,
0,0.21094,1.27344,,,,,,,,
0.03125,0.09375,1.07813,,,,,,,,
0.01563,0.21875,1.125,,,,,,,,
0.02344,-0.21094,1.20313,,,,,,,,
0.02344,-0.125,1.23438,,,,,,,,
-0.0625,0.21875,1.25781,,,,,,,,
0.09375,0,1.21875,,,,,,,,
0.13281,0.03125,1.20313,,,,,,,,
0,0,1.17188,,,,,,,,
0.10938,-0.07813,1.19531,,,,,,,,
0.07813,-0.21875,1.05469,,,,,,,,
0.25,0.54688,1.46875,,,,,,,,
-0.25,0.39063,1.41406,,,,,,,,
0.25,-0.21875,1.1875,,,,,,,,
0.21094,0.16406,1.25781,,,,,,,,
-0.8125,0.00781,1.125,,,,,,,,
-0.0625,-0.03125,1.16406,,,,,,,,
0.25,0.32813,1.21094,,,,,,,,
0,-0.14844,1.16406,,,,,,,,
0,-0.24219,1.27344,,,,,,,,
0.00781,0.05469,1.29688,,,,,,,,
0.08594,-0.07031,1.14063,,,,,,,,
0.07031,-0.08594,1.1875,,,,,,,,
0.01563,0.07813,1.30469,,,,,,,,
0.02344,-0.17188,1.15625,,,,,,,,
0.08594,-0.03906,1.15625,,,,,,,,
0.07031,0.10938,1.25,,,,,,,,
0,0.01563,1.23438,,,,,,,,
-0.05469,0.09375,1.35156,,,,,,,,
0.01563,-0.125,1.14063,,,,,,,,
0.02344,0.10156,1.21875,,,,,,,,
0.03906,-0.03125,1.17188,,,,,,,,
0.10938,-0.25781,1.21875,,,,,,,,
0.10156,0.03125,1.32813,,,,,,,,
-0.05469,0,1.10156,,,,,,,,
0.05469,-0.125,1.20313,,,,,,,,
0.04688,0.17969,1.30469,,,,,,,,
0,0.02344,1.13281,,,,,,,,
0.5,-0.35938,1.5,,,,,,,,
0.10156,-1.85938,1.19531,,,,,,,,
-0.10938,0.5,1.13281,,,,,,,,
-0.14063,-0.0625,0.97656,,,,,,,,
0.03125,-0.26563,1.39844,,,,,,,,
0.0625,0.60938,1.48438,,,,,,,,
0.21094,-0.17969,0.99219,,,,,,,,
-0.02344,-0.01563,1.28906,,,,,,,,
0.40625,0.41406,1.69531,,,,,,,,
0.28125,0.07813,1.07813,,,,,,,,
-0.92188,0.17188,1.21094,,,,,,,,
0.07031,-0.125,1.19531,,,,,,,,
0.05469,-0.17188,1.1875,,,,,,,,
0.0625,0.26563,1.4375,,,,,,,,
0,0.125,1.28125,,,,,,,,
0.08594,-0.125,1.10156,,,,,,,,
-0.03125,-0.10156,1.25781,,,,,,,,
0.05469,0.01563,1.27344,,,,,,,,
0.09375,-0.01563,1.125,,,,,,,,
-0.03906,0.10938,1.1875,,,,,,,,
0.11719,-0.0625,1.24219,,,,,,,,
0.04688,-0.15625,1.1875,,,,,,,,
0.09375,0,1.19531,,,,,,,,
0.02344,0,1.21094,,,,,,,,
0.00781,0.0625,1.17188,,,,,,,,
0.11719,0.07031,1.14063,,,,,,,,
0.08594,-0.05469,1.17188,,,,,,,,
0.1875,0,1.35938,,,,,,,,
0.08594,0,1.20313,,,,,,,,
0.05469,-0.05469,1.15625,,,,,,,,
0.17188,0.0625,1.25,,,,,,,,
0.07813,0.07813,1.17188,,,,,,,,
0.03906,-0.0625,1.17969,,,,,,,,
0.08594,0.19531,1.24219,,,,,,,,
0,0,1.16406,,,,,,,,
0.03906,-0.21094,1.25,,,,,,,,
0.14063,0.10938,1.34375,,,,,,,,
0.05469,-0.03125,1.15625,,,,,,,,
-0.01563,-0.15625,1.16406,,,,,,,,
0.10938,0.03906,1.28906,,,,,,,,
0.0625,-0.01563,1.17188,,,,,,,,
0.125,0.03125,1.14844,,,,,,,,
0.05469,0.03125,1.24219,,,,,,,,
0.04688,-0.13281,1.15625,,,,,,,,
0.26563,0.03125,1.22656,,,,,,,,
0.09375,-0.21875,1.21875,,,,,,,,
0.0625,0.07031,1.25781,,,,,,,,
0.08594,0.13281,1.09375,,,,,,,,
0.07813,-0.19531,1.17188,,,,,,,,
0.10156,0,1.3125,,,,,,,,
0.01563,0.07813,1.03125,,,,,,,,
0.09375,0.10156,1.14063,,,,,,,,
0.125,0.09375,1.25,,,,,,,,
0.0625,-0.08594,1.1875,,,,,,,,
0.01563,-0.10156,1.10938,,,,,,,,
0.10156,0.17188,1.26563,,,,,,,,
-0.08594,-0.02344,1.14063,,,,,,,,
0.07813,0.04688,1.07813,,,,,,,,
0,0.04688,1.26563,,,,,,,,
0,-0.21875,1.17969,,,,,,,,
0.08594,0.21875,1.21094,,,,,,,,
0.04688,0.13281,1.125,,,,,,,,
0.00781,-0.28125,1.17969,,,,,,,,
0.16406,0.07813,1.25781,,,,,,,,
0.04688,0.09375,1.14844,,,,,,,,
0,-0.125,1.10156,,,,,,,,
0.10156,0.09375,1.26563,,,,,,,,
-0.01563,0.01563,1.20313,,,,,,,,
0.07031,0.25,1.05469,,,,,,,,
-0.67188,-0.28125,0.41406,,,,,,,,
0.05469,0.5,1.63281,,,,,,,,
0,-0.22656,1.17188,,,,,,,,
0.04688,-0.125,1.26563,,,,,,,,
-0.125,0.29688,1.28906,,,,,,,,
0,-0.11719,1.01563,,,,,,,,
0.09375,-0.21875,1.25,,,,,,,,
-0.99219,0.10938,1.35156,,,,,,,,
0.15625,-0.13281,1.05469,,,,,,,,
0,0.0625,1.23438,,,,,,,,
0.09375,0.23438,1.24219,,,,,,,,
0.14844,-0.0625,1.02344,,,,,,,,
0.15625,-0.24219,1.13281,,,,,,,,
0.05469,-0.25,1.5,,,,,,,,
0.35156,-0.16406,1.17969,,,,,,,,
0.11719,0.0625,1.11719,,,,,,,,
0.15625,0.05469,1.25781,,,,,,,,
0.16406,0.11719,1.03125,,,,,,,,
-1,0.26563,1.02344,,,,,,,,
0.26563,0.20313,1.15625,,,,,,,,
-0.07031,0.08594,1.10156,,,,,,,,
0.11719,0.125,1.1875,,,,,,,,
0.16406,0.07031,1.21094,,,,,,,,
0.04688,0.03125,1.125,,,,,,,,
0.07031,0.13281,1.125,,,,,,,,
0.03906,0.00781,1.25,,,,,,,,
-0.1875,-0.1875,1.14844,,,,,,,,
0.11719,0.09375,1.09375,,,,,,,,
-0.0625,-0.20313,1.10938,,,,,,,,
-0.02344,0.17188,1.25,,,,,,,,
0,-0.19531,1.16406,,,,,,,,
-0.01563,-0.20313,1.15625,,,,,,,,
0,0.39844,1.28125,,,,,,,,
0,-0.16406,0.99219,,,,,,,,
-0.07813,-0.25,1.17188,,,,,,,,
0.17969,0.26563,1.40625,,,,,,,,
-0.09375,-0.03125,1.07031,,,,,,,,
0.17969,-0.10938,1.24219,,,,,,,,
0.14844,0.125,1.35156,,,,,,,,
-0.10938,-0.10938,1.17969,,,,,,,,
0.02344,-0.60156,1.08594,,,,,,,,
0.00781,0.04688,1.4375,,,,,,,,
0.05469,0.23438,1.21094,,,,,,,,
0.10938,-0.26563,1.125,,,,,,,,
0.04688,-0.14844,1.375,,,,,,,,
0.0625,-0.05469,1.19531,,,,,,,,
0.07031,-0.17969,1.10156,,,,,,,,
0.10156,0.1875,1.32031,,,,,,,,
0.00781,0.14063,1.20313,,,,,,,,
0.10156,-0.10156,1.0625,,,,,,,,
0.13281,0,1.32031,,,,,,,,
0.0625,-0.03906,1.19531,,,,,,,,
0.02344,0.03125,1.0625,,,,,,,,
0.04688,0.17969,1.27344,,,,,,,,
0.10938,0,1.24219,,,,,,,,
0.0625,-0.11719,1.05469,,,,,,,,
0.05469,-0.125,1.21875,,,,,,,,
0.09375,0.07031,1.26563,,,,,,,,
0.07813,0.11719,1.09375,,,,,,,,
0.0625,-0.11719,1.17969,,,,,,,,
0,0.24219,1.30469,,,,,,,,
0,-0.20313,1.13281,,,,,,,,
0.125,-0.0625,1.14844,,,,,,,,
0,0.125,1.27344,,,,,,,,
0,-0.07813,1.08594,,,,,,,,
0.04688,0.01563,1.16406,,,,,,,,
0.04688,0.04688,1.28906,,,,,,,,
0.10156,-0.72656,0.85156,,,,,,,,
0.10156,0.02344,1.22656,,,,,,,,
0.02344,-0.13281,1.10938,,,,,,,,
0.0625,0.96875,1.125,,,,,,,,
0.14844,-0.03125,1.28906,,,,,,,,
0.00781,0,1.10938,,,,,,,,
0.21094,0.04688,1.25,,,,,,,,
0.02344,-0.03125,1.17969,,,,,,,,
0.03125,-0.17188,1.15625,,,,,,,,
0.14063,0.07031,1.26563,,,,,,,,
0.09375,0.08594,1.13281,,,,,,,,
0.10156,-0.01563,1.125,,,,,,,,
0.125,0.13281,1.23438,,,,,,,,
0.03125,0,1,,,,,,,,
0.10156,-0.15625,0.97656,,,,,,,,
0.3125,0,1,,,,,,,,
0.11719,0,1.16406,,,,,,,,
0.16406,-0.07031,1.14063,,,,,,,,
0.24219,-0.02344,1.03125,,,,,,,,
0.07031,0.23438,1.07813,,,,,,,,
0.24219,0.28906,1.13281,,,,,,,,
-0.09375,-0.25781,0.96875,,,,,,,,
0.1875,0.0625,1.23438,,,,,,,,
0.03906,0.10156,1.13281,,,,,,,,
0.07031,-0.07813,1.05469,,,,,,,,
0.10938,0.14063,1.23438,,,,,,,,
0.03906,0.09375,1.20313,,,,,,,,
-0.20313,-0.21094,1.23438,,,,,,,,
0.02344,0,1.19531,,,,,,,,
0.23438,-0.27344,0.875,,,,,,,,
-0.08594,-0.07813,1.16406,,,,,,,,
0.13281,0.27344,1.27344,,,,,,,,
0,-0.20313,1.02344,,,,,,,,
0,0.13281,1.03125,,,,,,,,
0.14063,0.25781,1.21875,,,,,,,,
-0.03125,-0.1875,1.11719,,,,,,,,
0.23438,0.07813,1.17188,,,,,,,,
0.21094,0.34375,1.6875,,,,,,,,
0.40625,-0.36719,1.11719,,,,,,,,
0.10938,0,0.82813,,,,,,,,
0,-0.25781,0.97656,,,,,,,,
0.10156,-0.17969,1.28906,,,,,,,,
0.10938,0.30469,1.09375,,,,,,,,
0.02344,0.09375,1.05469,,,,,,,,
0.11719,0,1.15625,,,,,,,,
-0.01563,0.03906,1.28906,,,,,,,,
0.17969,-0.10156,1.19531,,,,,,,,
0.03125,0,1.14844,,,,,,,,
0.0625,0.13281,1.21094,,,,,,,,
0,0,1.24219,,,,,,,,
0.03125,-0.125,1.125,,,,,,,,
-0.0625,-0.13281,1.1875,,,,,,,,
0,0.02344,1.15625,,,,,,,,
0.03906,-0.10156,1.17188,,,,,,,,
-0.03125,0,1.21094,,,,,,,,
-0.14063,-0.01563,1.17969,,,,,,,,
0.02344,-0.10156,1.17969,,,,,,,,
0.09375,0.0625,1.25781,,,,,,,,
0.09375,-0.07031,1.15625,,,,,,,,
-0.01563,-0.14844,1.23438,,,,,,,,
0.125,0.125,1.28125,,,,,,,,
-0.01563,-0.125,1.05469,,,,,,,,
0.10938,0.03906,1.21875,,,,,,,,
0.125,0,1.26563,,,,,,,,
0.14844,-0.13281,1.19531,,,,,,,,
0.09375,0.125,1.21094,,,,,,,,
0.0625,0.16406,1.21875,,,,,,,,
0.09375,-0.10156,1.125,,,,,,,,
0.10938,0.05469,1.24219,,,,,,,,
0.125,0,1.19531,,,,,,,,
0.03906,-0.10156,1.11719,,,,,,,,
0.16406,0.09375,1.20313,,,,,,,,
0.04688,-0.03906,1.19531,,,,,,,,
0.0625,-0.10156,1.1875,,,,,,,,
0.08594,0.125,1.17969,,,,,,,,
0,-0.05469,1.14063,,,,,,,,
0.05469,-0.01563,1.17969,,,,,,,,
0.10156,0.10938,1.25781,,,,,,,,
0.03906,0,1.125,,,,,,,,
0.0625,0,1.14844,,,,,,,,
0.07031,0.0625,1.19531,,,,,,,,
0.0625,-0.0625,1.17188,,,,,,,,
0.125,-0.05469,1.21875,,,,,,,,
0.125,0.00781,1.17969,,,,,,,,
-0.01563,-0.26563,1.07813,,,,,,,,
0.1875,0.01563,1.28125,,,,,,,,
0.05469,-0.42188,1.24219,,,,,,,,
0.04688,0.09375,1.15625,,,,,,,,
0.17969,0.32813,1.1875,,,,,,,,
0,-0.25,1.0625,,,,,,,,
0.08594,-0.11719,1.22656,,,,,,,,
0.16406,0.21094,1.29688,,,,,,,,
-0.01563,-0.10938,1.10938,,,,,,,,
0.07031,0,1.21094,,,,,,,,
0.04688,0.09375,1.25,,,,,,,,
0,-0.17969,1.10156,,,,,,,,
0,-0.03125,0.85938,,,,,,,,
-0.01563,0.17969,1.08594,,,,,,,,
-0.01563,-0.28906,1.07813,,,,,,,,
0.15625,0.10938,1.28906,,,,,,,,
0.10938,0.17188,1.21875,,,,,,,,
0.0625,-0.14844,1.05469,,,,,,,,
0.14063,0.03906,1.21094,,,,,,,,
0.07031,0.05469,1.24219,,,,,,,,
0.11719,-0.03125,1.15625,,,,,,,,
0.11719,0.05469,1.15625,,,,,,,,
0.04688,0.15625,1.20313,,,,,,,,
0.10156,-0.03125,1.10938,,,,,,,,
0.13281,-0.04688,1.1875,,,,,,,,
0.0625,0.07813,1.22656,,,,,,,,
0.05469,0,1.10156,,,,,,,,
0.04688,0.0625,1.15625,,,,,,,,
0.13281,0.03125,1.21094,,,,,,,,
0.00781,-0.15625,1.14844,,,,,,,,
0.00781,0,1.24219,,,,,,,,
0.10938,0.22656,1.24219,,,,,,,,
0.13281,0.09375,1.10938,,,,,,,,
0.01563,-0.07813,1.28125,,,,,,,,
0.0625,0,1.3125,,,,,,,,
0.03906,-0.24219,1.13281,,,,,,,,
0.03906,0.15625,1.22656,,,,,,,,
0.03125,0.11719,1.25,,,,,,,,
0.02344,-0.09375,1.14063,,,,,,,,
0.24219,0.07813,1.42188,,,,,,,,
0.04688,-0.23438,1.20313,,,,,,,,
0.10156,-0.20313,1.1875,,,,,,,,
0.05469,0.35156,1.25,,,,,,,,
0.07813,-0.1875,1.35156,,,,,,,,
0.08594,-0.08594,1.17969,,,,,,,,
0.13281,0.27344,1.17969,,,,,,,,
0.08594,-0.16406,1.09375,,,,,,,,
0.07031,-0.03125,1.30469,,,,,,,,
0.07031,0.32031,1.30469,,,,,,,,
0.09375,-0.10938,1.05469,,,,,,,,
0.10156,-0.04688,1.21094,,,,,,,,
0.05469,0.17188,1.23438,,,,,,,,
0.02344,0.21875,1.0625,,,,,,,,
-0.04688,-0.11719,1.26563,,,,,,,,
0,0.30469,1.1875,,,,,,,,
-0.05469,-0.10938,1.03125,,,,,,,,
0.11719,0.07813,1.10156,,,,,,,,
-0.07031,-0.15625,1.22656,,,,,,,,
0.11719,0.00781,1.07031,,,,,,,,
0.07813,0.0625,1.17969,,,,,,,,
0,-0.1875,1.16406,,,,,,,,
0.15625,0,1.21875,,,,,,,,
-0.99219,0.14844,1.15625,,,,,,,,
0.04688,0,1.13281,,,,,,,,
0.11719,0.02344,1.21094,,,,,,,,
0,0.00781,1.21094,,,,,,,,
-0.00781,-0.07031,1.28906,,,,,,,,
-0.01563,0.17969,1.04688,,,,,,,,
0.02344,-0.02344,1.11719,,,,,,,,
0.07031,-0.09375,1.11719,,,,,,,,
0.16406,0.125,1.27344,,,,,,,,
0.04688,0.01563,1.05469,,,,,,,,
0.28906,0,1.44531,,,,,,,,
0.07813,0.34375,1.5625,,,,,,,,
0.05469,0,1.29688,,,,,,,,
0.16406,-0.16406,1.17188,,,,,,,,
0.14844,0.17969,1.3125,,,,,,,,
-0.02344,-0.08594,1.07813,,,,,,,,
-0.00781,0.97656,1.23438,,,,,,,,
0.14844,0.28125,1.29688,,,,,,,,
0.01563,-0.3125,1.10156,,,,,,,,
0.01563,-0.14063,1.21094,,,,,,,,
0.07813,0.21094,1.27344,,,,,,,,
0.42188,0.33594,1.25781,,,,,,,,
0.29688,0.05469,1.11719,,,,,,,,
-0.05469,0,1.34375,,,,,,,,
0.10938,-0.48438,1.07813,,,,,,,,
0.24219,0.20313,1.29688,,,,,,,,
-0.03125,0.14063,1.23438,,,,,,,,
0.15625,-0.22656,1.0625,,,,,,,,
0.03125,0.09375,1.3125,,,,,,,,
0.07813,-0.125,1.29688,,,,,,,,
