-0.03125,-0.13281,1.04688
0,-0.14063,1.07813
-0.03906,-0.0625,1.0625
-0.03906,0.04688,1.00781
0.07031,0.85156,1.07813
-0.03125,-0.03125,1.13281
0.07813,-0.11719,1
0.11719,-0.07031,1.04688
-0.03125,0.00781,0.99219
-0.03906,-0.07813,1.01563
0.03125,-0.07813,1.02344
-0.03125,-0.10156,1.0625
-0.02344,-0.16406,1.0625
-0.03125,-0.0625,1.0625
-0.02344,-0.02344,1.03125
0,-0.03125,1.02344
0,-0.04688,1.07031
0,-0.10156,1.0625
0.01563,-0.08594,1.10938
-0.03125,-0.02344,1.07031
-0.02344,-0.10156,1.07031
0.97656,0,1.07813
0.01563,-0.125,1.08594
0,-0.13281,1.07813
-0.01563,-0.07031,1.03125
0.01563,-0.0625,1.04688
0,-0.07813,1.0625
0,-0.14844,1.04688
-0.01563,-0.10938,1.05469
0,-0.07031,1.05469
0,0,1.05469
0,0,1.0625
-0.03906,-0.14844,1.05469
0,-0.13281,1.07031
0,-0.10156,1.05469
0.00781,-0.04688,1.04688
-0.01563,-0.09375,1.0625
0,-0.11719,1.05469
-0.01563,-0.10938,1.07813
0,-0.07031,1.07031
0,-0.02344,1.03125
0,-0.05469,1.04688
0,-0.08594,1.0625
0,-0.11719,1.0625
-0.03125,-0.07031,1.03906
0,-0.09375,1.04688
0,-0.05469,1.05469
-0.01563,-0.09375,1.04688
0,-0.09375,1.04688
-0.05469,-0.07031,1.08594
0.96875,0.02344,0.98438
-0.03125,0.09375,0.98438
-0.03125,0.04688,1.04688
0.91406,0.00781,1.10938
0,-0.98438,1.09375
-0.21094,-0.09375,0.0625
0.11719,-0.14063,1.05469
0.09375,0.09375,1.21094
0,-0.13281,1.125
-0.07813,-0.125,0.98438
0.03125,-0.10156,1
0.11719,-0.04688,1.16406
0.01563,0,1.09375
0,-0.10156,1
0.00781,-0.07813,1.01563
-0.03906,-0.10938,1.0625
-0.03906,-0.09375,1.07813
0.03906,-0.07031,1.04688
-0.01563,-0.05469,1.04688
0,-0.10156,1.03906
0,-0.0625,1.05469
-0.03125,-0.14063,1.00781
0.00781,-0.11719,1.02344
0.17969,-0.88281,1.00781
0.01563,-0.0625,1.21094
-0.08594,-0.04688,1.16406
-0.05469,-0.14063,1.07031
-0.01563,-0.0625,1.05469
-0.01563,-0.05469,1.07813
0.00781,-0.10156,1.05469
-0.01563,-0.08594,1.03125
0,-0.08594,1.03906
0,-0.09375,1.07031
0,-0.08594,1.05469
-0.03125,-0.07813,1.0625
0,-0.11719,1.05469
-0.03125,-0.08594,1.03906
-0.03125,-0.10156,1.07031
0.00781,-0.09375,1.05469
0,-0.08594,1.07813
0,-0.07813,1.03906
-0.03125,-0.09375,1.07031
0,-0.09375,1.0625
0,-0.07031,1.05469
0,-0.09375,1.03906
0,-0.09375,1.04688
0,-0.10938,1.05469
0,-0.08594,1.04688
0.97656,-0.10156,1.05469
-0.01563,-0.0625,1.07031
0,-0.07031,1.03906
0,-0.11719,1.05469
-0.02344,-0.10938,1.0625
0,-0.07813,1.0625
0.01563,-0.04688,1.02344
0.00781,-0.0625,1.0625
-0.03906,-0.05469,1.08594
0.01563,-0.10938,1.05469
-0.02344,-0.10938,1.08594
0,-0.125,1.05469
0,-0.0625,1.04688
-0.01563,-0.07813,1.0625
0,-0.09375,1.07813
0,-0.14063,1.0625
0,-0.07813,1.0625
-0.01563,-0.03906,1.03906
0.01563,-0.03125,1.04688
-0.03125,-0.11719,1.0625
