-0.009113,-0.009113,-0.009113
-0.317869,-0.317869,-0.317869
0.375225,0.375225,0.375225
0.849081,0.849081,0.849081
-0.192437,-0.192437,-0.192437
-0.415964,-0.415964,-0.415964
0.684518,0.684518,0.684518
0.569806,0.569806,0.569806
-0.725793,-0.725793,-0.725793
-0.515131,-0.515131,-0.515131
0.739194,0.739194,0.739194
0.375225,0.375225,0.375225
-0.696311,-0.696311,-0.696311
-0.154378,-0.154378,-0.154378
0.666829,0.666829,0.666829
-0.047707,-0.047707,-0.047707
-0.537108,-0.537108,-0.537108
0.360216,0.360216,0.360216
0.617513,0.617513,0.617513
-0.525851,-0.525851,-0.525851
-0.454558,-0.454558,-0.454558
0.826567,0.826567,0.826567
0.354856,0.354856,0.354856
-0.814775,-0.814775,-0.814775
-0.123288,-0.123288,-0.123288
0.877491,0.877491,0.877491
0.071829,0.071829,0.071829
-0.54086,-0.54086,-0.54086
0.468495,0.468495,0.468495
0.762779,0.762779,0.762779
-0.354856,-0.354856,-0.354856
-0.462599,-0.462599,-0.462599
0.631986,0.631986,0.631986
0.541396,0.541396,0.541396
-0.329662,-0.329662,-0.329662
-0.019297,-0.019297,-0.019297
0.846937,0.846937,0.846937
0.344135,0.344135,0.344135
-0.48404,-0.48404,-0.48404
0.194045,0.194045,0.194045
0.6545,0.6545,0.6545
-0.12436,-0.12436,-0.12436
-0.368257,-0.368257,-0.368257
0.372009,0.372009,0.372009
0.400419,0.400419,0.400419
-0.351104,-0.351104,-0.351104
-0.20691,-0.20691,-0.20691
0.456703,0.456703,0.456703
-0.079333,-0.079333,-0.079333
-0.821743,-0.821743,-0.821743
0.06218,0.06218,0.06218
0.691486,0.691486,0.691486
-0.229959,-0.229959,-0.229959
-0.547829,-0.547829,-0.547829
0.474392,0.474392,0.474392
0.562838,0.562838,0.562838
-0.759027,-0.759027,-0.759027
-0.422396,-0.422396,-0.422396
1.076896,1.076896,1.076896
0.437405,0.437405,0.437405
-0.845865,-0.845865,-0.845865
-0.040739,-0.040739,-0.040739
0.996491,0.996491,0.996491
-0.124896,-0.124896,-0.124896
-1.22645,-1.22645,-1.22645
0.045027,0.045027,0.045027
1.061887,1.061887,1.061887
-0.276059,-0.276059,-0.276059
-0.650212,-0.650212,-0.650212
0.80459,0.80459,0.80459
0.59232,0.59232,0.59232
-0.625554,-0.625554,-0.625554
-0.03109,-0.03109,-0.03109
0.673797,0.673797,0.673797
-0.45027,-0.45027,-0.45027
-0.671653,-0.671653,-0.671653
0.712392,0.712392,0.712392
0.426685,0.426685,0.426685
-0.874275,-0.874275,-0.874275
-0.11364,-0.11364,-0.11364
0.931094,0.931094,0.931094
-0.286779,-0.286779,-0.286779
-1.077968,-1.077968,-1.077968
0.503874,0.503874,0.503874
0.933775,0.933775,0.933775
-0.98577,-0.98577,-0.98577
-0.922518,-0.922518,-0.922518
1.082793,1.082793,1.082793
0.627162,0.627162,0.627162
-0.867306,-0.867306,-0.867306
