-0.01563,-0.01563,1.05469
-0.03125,-0.09375,1.02344
-0.03906,-0.125,1.0625
0,-0.125,1.07031
-0.03906,-0.17188,1.07813
-0.03125,-0.125,1.04688
0,0,1.08594
0.0625,-0.09375,1.07813
0,-0.10938,1.04688
0,-0.0625,1.01563
0,-0.0625,1
-0.14844,0.03906,0.15625
0.02344,0.17969,1
-0.21875,0.29688,0.94531
-0.11719,-0.09375,1.01563
0.02344,-0.24219,1.14844
-0.05469,-0.21875,1.07813
0.16406,-0.17188,1.17188
-0.0625,0.03125,1.03125
0.10938,-0.10156,1.03906
0.00781,0.03125,1.0625
-0.03906,0.01563,1.17188
0,-0.07031,0.94531
0.09375,-0.52344,1.14063
0.39063,-0.10156,0.97656
-0.05469,-0.22656,1.01563
-0.03906,0,0.99219
-0.03906,-0.04688,1.11719
-0.01563,0.17969,1.02344
-0.02344,-0.22656,1.0625
0,-0.11719,1.07031
-0.0625,-0.09375,1.04688
0.01563,0.03906,1.09375
0,-0.02344,1.02344
-0.05469,-0.17969,1.0625
0,-0.16406,1.08594
-0.01563,-0.07031,1.0625
-0.03125,-0.17188,1.09375
-0.01563,-0.10938,1.04688
-0.03125,-0.04688,1.04688
-0.02344,-0.07813,1.04688
0.02344,0,1.08594
0.03125,0,1.02344
-0.01563,-0.125,1.01563
0.02344,-0.04688,1.00781
-0.0625,-0.42969,1.08594
0.03906,0.02344,0.89063
-0.04688,0.11719,0.85156
0.04688,-0.14063,1.03906
-0.03906,-0.11719,1.10156
0,-0.16406,1.10156
0,-0.125,1.04688
0,-0.03906,1.96094
0.03125,-0.08594,1.08594
0.03906,0,1
-0.08594,-0.34375,0.95313
0.25781,-0.17969,1.10938
0.28906,-0.24219,1.26563
-0.11719,-0.11719,1.08594
-0.08594,-0.25,1.04688
0,-0.05469,1.00781
0,-0.0625,1.10938
-0.04688,0.03125,1
-0.03125,-0.13281,1.02344
-0.05469,-0.13281,1.0625
-0.03125,0,1.04688
0.02344,0,1.09375
0.00781,-0.125,1.05469
-0.09375,-0.15625,1.0625
-0.01563,-0.08594,1.11719
-0.04688,-0.09375,1.09375
-0.0625,-0.125,1.0625
0,-0.10156,1.05469
0.02344,0,1.07031
0,0.00781,1.03906
-0.03125,-0.13281,1.05469
0,-0.17188,1.08594
0.02344,-0.1875,1.14063
-0.03125,0,1.05469
-0.96875,-0.08594,0.99219
-0.10938,0.25,1.07813
-0.1875,-0.17188,0.99219
0,-0.19531,1.14844
-0.0625,-0.07813,1.04688
-0.0625,-0.0625,0.96875
0.03125,-0.0625,1
0.14844,-0.01563,1.07031
0,0.01563,1.07813
-0.05469,-0.04688,0.89844
0.02344,-0.10938,0.84375
0.05469,-0.1875,1.125
-0.07031,-0.28125,0.96875
0.1875,-0.02344,1.02344
0.00781,-0.0625,1.1875
0.04688,0,1.09375
-0.07813,0,1.01563
0.04688,-0.19531,1.08594
0.91406,-0.08594,1.11719
-0.03906,0.02344,1.01563
-0.0625,-0.07031,1.0625
-0.07031,-0.1875,1.08594
-0.03906,-0.15625,1.0625
-0.0625,-0.10156,1.08594
-0.04688,-0.11719,1.05469
-0.03906,-0.14063,1.07031
-0.03906,-0.125,1.05469
-0.01563,-0.07031,1.03906
-0.05469,-0.125,1.10938
-0.04688,0.07031,1.09375
0.0625,0,1.09375
-0.01563,-0.07031,1.02344
-0.01563,-0.02344,1.04688
0.03125,-0.08594,0.97656
0.0625,-0.9375,1.03125
0.0625,-0.15625,1.19531
-0.04688,-0.17188,0.98438
0.10938,-0.14063,0.95313
0.02344,-0.10938,1
-0.03125,-0.14063,1.07031
-0.03125,-0.20313,1.13281
0.05469,0,1.08594
0.02344,0.04688,1
0.11719,-0.08594,1.21875
-0.25,0.13281,0.98438
-0.28906,-0.0625,0.92969
0.03906,-0.17188,1.00781
0,-0.02344,1.17188
0.01563,-0.07031,1.03125
-0.10156,-0.20313,1.00781
0.03125,0.02344,1.07813
-0.03125,-1,1.02344
0.94531,0,1.0625
-0.08594,0.00781,1.05469
-0.07031,-0.01563,1.10156
-0.05469,-0.07813,1.07031
-0.05469,-0.13281,1.13281
0.01563,-0.03906,1.08594
-0.03906,-0.07813,1.05469
0,-0.17188,1.08594
-0.07031,-0.17188,1.09375
0.03906,-0.17969,1.14063
-0.05469,-0.0625,1.03906
0.03906,-0.03906,1.00781
-0.03125,-0.03125,1.04688
-1,-0.17969,1.03125
0.03125,-0.07813,1.14844
0.03125,-0.02344,0.99219
-0.11719,0,1.00781
0.16406,-0.24219,1
0.08594,-0.03125,1.02344
0.00781,-0.03125,1.05469
-0.04688,-0.125,1.09375
0.08594,-0.04688,0.97656
0.00781,-0.14063,1.07031
0.09375,-0.19531,1.13281
-0.21094,-0.15625,0.86719
0.44531,-0.03906,0.85938
0.0625,-0.27344,1.1875
0.13281,0.03906,1.19531
-0.10156,-0.14063,1.98438
0.02344,-0.03125,0.95313
-0.03906,-0.13281,1.04688
0.05469,-0.17969,1.01563
-0.19531,-0.11719,1.0625
0,-0.20313,1.0625
-0.03906,-0.05469,1.02344
0.00781,-0.05469,1.07813
-0.04688,-0.07813,1.09375
0,-0.10156,1.04688
-0.03125,-0.04688,1.04688
0,-0.05469,1.05469
-0.07813,-0.0625,1.03125
-0.02344,-0.05469,1.04688
-0.03906,-0.13281,1.03906
-0.03125,-0.21094,1.07813
0,-0.15625,1.08594
-0.04688,-0.08594,1.03125
-0.0625,-0.22656,0.99219
0.05469,-0.5,1.25
-0.13281,-0.04688,0.96094
0.24219,0,1.17188
0,0,1.09375
0.00781,-0.14063,1.07031
-0.07813,-0.125,1.07031
0.04688,-0.03906,1.07813
0.00781,-0.09375,1.07813
0.08594,-0.10938,1.00781
0,-0.14844,1.0625
0.0625,0.05469,1.13281
0.21875,-0.14844,1.21875
-0.03906,-0.04688,0.05469
0.04688,-0.15625,1.11719
0.07031,-0.07813,1
-0.02344,0.00781,1.07813
