-0.03906,-0.03125,1.04688
0,-0.02344,1.0625
0.02344,-0.03906,1.05469
0,-0.07031,1.04688
0,-0.125,1.08594
0,-0.10156,1.07031
0.01563,-0.10938,1.04688
0,-0.08594,1.03125
0,-0.05469,1.07031
0,-0.07813,1.04688
0,-0.13281,1.05469
0,-0.07813,1.05469
0,-0.05469,1.04688
0,-0.07813,1.0625
-0.03125,-0.10156,1.07031
0,-0.13281,1.09375
0,-0.04688,1.04688
0.00781,-0.07813,1.03906
-0.01563,-0.09375,1.0625
0.98438,-0.125,1.0625
0,-0.10938,1.03906
0,-0.0625,1.03125
-0.02344,-0.07031,1.05469
-0.01563,-0.07813,1.04688
0,-0.10938,1.0625
-0.03125,-0.07813,1.02344
-0.02344,-0.03906,1.03125
-0.01563,-0.07031,1.04688
-0.01563,-0.07813,1.03125
0,-0.10938,1.05469
-0.03125,-0.14063,1.10156
0.01563,-0.14844,1.10938
0,-0.10938,1.02344
0.05469,-0.08594,1.0625
0.00781,-0.1875,1.14063
-0.09375,-0.09375,0.96875
-0.15625,0.10156,1.04688
0.125,-0.10156,1.09375
-0.10938,-0.15625,1.03906
0.0625,-0.15625,1.03125
-0.01563,-0.10938,1.10938
0.04688,0,1.03125
-0.0625,-0.11719,1.09375
0,-0.05469,1.03125
-0.08594,-0.10938,1.07031
-0.11719,-0.05469,1.07813
0.00781,-0.07813,1.03125
-0.05469,-0.05469,1.0625
0.02344,-0.09375,1.00781
-0.07031,-0.04688,1.07031
-0.03125,-0.10938,1.03906
0,-0.10938,1.07031
-0.01563,-0.07031,1.03906
0.14844,-0.07813,0.99219
-0.14063,-0.03125,0.98438
0.03906,-0.05469,1.05469
0.07813,-0.09375,1.14844
-0.01563,-0.09375,1.10156
-0.01563,-0.07813,1.10156
0.03125,-0.04688,1.07031
0.97656,-0.13281,1.05469
0,-0.10156,1.05469
-0.01563,-0.03906,1.05469
-0.01563,-0.07031,1.05469
-0.00781,-0.08594,1.04688
0,-0.07813,1.0625
0,-0.14063,1.05469
0,-0.05469,1
-0.03125,-0.07031,1.05469
-0.01563,0,1.07031
0,-0.10156,1.07031
0,-0.0625,1.0625
-0.03125,-0.14063,1.07813
0,-0.07813,1.05469
0,-0.03906,1.0625
0,-0.08594,1.05469
-0.04688,-0.09375,1.0625
0.00781,-0.10938,1.0625
0,-0.05469,1.0625
-0.01563,-0.03906,1.03125
0,-0.10156,1.0625
0,-0.07813,1.03906
0,-0.08594,1.08594
-0.03125,-0.04688,1.05469
0,-0.07813,1.05469
0.02344,-0.11719,1.07813
0,-0.07031,1.07031
0,-0.13281,1.04688
0,-0.125,1.04688
-0.01563,-0.07813,1.03906
0,-0.09375,1.09375
-0.03906,-0.07813,1.02344
0,-0.125,1.05469
0,-0.09375,1.10938
0,-0.01563,1.09375
0,-0.08594,1.02344
-0.03125,-0.07031,1.04688
-0.02344,-0.17969,1.07031
0.03125,-0.03906,1.10156
-0.03125,-0.17969,1.125
0.05469,-0.09375,1.05469
-0.03125,0,1.01563
0.03125,-0.17969,1.13281
-0.09375,-0.20313,1
-0.13281,-0.03906,1.03125
-0.9375,-0.09375,1.10938
-0.09375,-0.03906,1.05469
0.03125,-0.19531,1.10938
0.03125,-0.07813,1.07813
0.01563,-0.125,1.08594
0.03125,-0.13281,1.07813
0,-0.08594,1.0625
0,0,1
-0.05469,-0.08594,1.07031
-0.03125,-0.125,1.05469
-0.03125,-0.05469,1.07031
-0.03125,-0.07031,1.07031
0.04688,-0.07813,1.05469
-0.03125,-0.07813,1.05469
0.00781,-0.17969,1.11719
0.03125,0.00781,1.14844
0.00781,-0.16406,1.05469
0.10938,-0.07031,1
-0.07813,-0.03906,1.02344
-0.01563,-0.05469,1.05469
-0.03125,-0.10938,1.04688
0,-0.07813,1.03906
-0.01563,-0.07031,1.05469
0,-0.09375,1.08594
-0.01563,-0.03125,1.03906
0,-0.07813,1.02344
0,-0.10938,1.05469
0,-0.07813,1.07031
0.01563,-0.10156,1.08594
-0.01563,-0.07813,1.05469
0,-0.07031,1.0625
0,-0.10156,1.07813
0.00781,-0.11719,1.0625
0,-0.13281,1.08594
0.00781,-0.10156,1.05469
0.00781,-0.11719,1.05469
0,-0.10938,1.07031
0,-0.07031,1.07813
0,-0.04688,1.04688
0,-0.05469,1.0625
0,-0.07813,1.0625
0,-0.07813,1.03125
0,-0.07813,1.07031
-0.03125,-0.07031,1.03125
-0.01563,-0.10938,1.07813
0,-0.13281,1.07813
0,-0.08594,1.03906
-0.03906,-0.0625,1.05469
0,-0.10938,1.07031
-0.03125,-0.10938,1.0625
0.03125,-0.07813,1.0625
-0.03125,-0.07031,1.05469
0,-0.07813,1.03125
0,-0.09375,1.0625
0.00781,-0.05469,1.04688
0,-0.07813,1.03125
-0.02344,-0.05469,1.03125
0,-0.11719,1.07813
-0.04688,-0.10156,1.08594
0,-0.11719,1.0625
-0.03125,-0.11719,1.04688
0,-0.0625,1.04688
-0.03125,0,1
0.15625,-0.10938,1.16406
-0.14063,-0.14063,1.03125
0.0625,-0.17969,1.0625
0.0625,0,1.0625
-0.14063,0.07031,0.98438
0.08594,-0.14844,0.96875
0.00781,-0.17969,1.07031
0,-0.0625,1.04688
-0.07031,-0.03906,1.07031
-0.03906,0.00781,1.04688
-0.02344,-0.10938,1.02344
0.02344,-0.08594,1.10156
0,-0.07031,1.07031
-0.01563,-0.125,1.03906
-0.03125,-0.13281,1.04688
-0.96875,-0.07813,1.07813
0,-0.07031,1.07031
0,-0.125,1.07031
0,-0.11719,1.04688
0.04688,-0.20313,1.00781
-0.07813,0.04688,0.98438
-0.04688,-0.17969,1.10938
0.03125,-0.02344,1.07813
-0.07813,-0.03125,1.03125
-0.07813,-0.07031,1.05469
0.04688,-0.04688,1.03125
-0.02344,-0.0625,1.05469
-1,-0.11719,1.07813
0,-0.09375,1.03125
-1,-0.08594,1.0625
0,-0.09375,1.0625
0.98438,-0.07813,1.04688
0.02344,-0.15625,1.0625
0,-0.14063,1.07813
0.01563,-0.03906,1
0.01563,-0.10156,1.09375
-0.05469,-0.10156,1.08594
0.00781,-0.07813,1.08594
0,-0.07813,1.05469
0,-0.10156,1.05469
-0.02344,-0.09375,1.07031
-0.03125,-0.05469,1.0625
0,-0.0625,1.0625
0.00781,-0.09375,1.05469
0,-0.10938,1.05469
-0.03125,-0.07813,1.0625
0,-0.07813,1.07813
0,-0.09375,1.0625
-0.01563,-0.125,1.0625
0,-0.10156,1.05469
0,-0.09375,1.07031
-0.02344,-0.10938,1.05469
0,-0.11719,1.07031
0.02344,-0.10156,1.07813
-0.01563,-0.04688,1
-0.02344,-0.10938,1.07031
-0.02344,-0.07813,1.00781
0,-0.125,1.07813
-0.03125,-0.03125,1.05469
0,-0.07813,1.04688
0,-0.03906,1.03125
0,-0.0625,1.07813
0.03125,-0.10156,1.05469
0,-0.0625,1.01563
0,-0.16406,1.02344
-0.04688,-0.02344,1.03906
0.03125,-0.03906,1.04688
-0.03125,-0.17969,1.05469
0.03906,-0.0625,1.03125
0.01563,-0.09375,1.07031
-0.17969,0.03906,0.96875
0,-0.03125,1.05469
-0.125,-0.05469,1.0625
-0.03125,-0.14063,1.03125
-0.03906,-0.07813,1.03125
0.07813,-0.03125,1.07031
-0.0625,-0.03125,1.13281
0.10156,0,1.04688
-0.02344,-0.11719,1.08594
0.05469,-0.11719,1.04688
0,-0.07813,1.0625
-0.03906,-0.19531,1.0625
0.02344,-0.08594,1.03906
-0.03125,-0.08594,1.07813
